taget,date,day,times,open,high,low,close,volume,MA.MA1,MA.MA2,MA.MA3,MA.MA4,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD
202306011034 , 2023/06/01 10:34,2023/6/1,10:34,2506.4,2509.44,2506.4,2509.44,34011,2508.33,2507.08,2506.6,2507.51,34011,28726,23423,-0.2,-0.6,0.79
202306011035 , 2023/06/01 10:35,2023/6/1,10:35,2509.37,2510.46,2509.37,2509.75,27293,2508.6,2507.37,2506.74,2507.68,27293,28754,24228,0,-0.48,0.96
202306011036 , 2023/06/01 10:36,2023/6/1,10:36,2509.83,2511.77,2509.82,2511.15,30838,2509,2507.91,2507.01,2507.9,30838,28039,25256,0.27,-0.33,1.2
202306011037 , 2023/06/01 10:37,2023/6/1,10:37,2511.04,2512.16,2511.04,2511.96,25544,2509.76,2508.56,2507.27,2508.11,25544,28386,26199,0.54,-0.16,1.4
202306011038 , 2023/06/01 10:38,2023/6/1,10:38,2512.14,2516.07,2512.14,2515.96,39224,2511.65,2509.59,2507.71,2508.45,39224,31382,28375,1.07,0.09,1.96
202306011039 , 2023/06/01 10:39,2023/6/1,10:39,2516.14,2516.34,2513.88,2513.88,32208,2512.54,2510.44,2508.05,2508.73,32208,31021,29874,1.3,0.33,1.94
202306011040 , 2023/06/01 10:40,2023/6/1,10:40,2514.18,2514.6,2513.78,2514.26,22546,2513.44,2511.02,2508.45,2509.07,22546,30072,29413,1.5,0.57,1.88
202306011041 , 2023/06/01 10:41,2023/6/1,10:41,2514.13,2514.61,2512.76,2512.82,23275,2513.78,2511.39,2508.84,2509.37,23275,28559,28299,1.53,0.76,1.54
202306011042 , 2023/06/01 10:42,2023/6/1,10:42,2512.95,2513.11,2511.38,2511.56,20882,2513.7,2511.73,2509.2,2509.65,20882,27627,28007,1.43,0.89,1.07
202306011043 , 2023/06/01 10:43,2023/6/1,10:43,2511.5,2512.32,2510.97,2512.32,16289,2512.97,2512.31,2509.62,2509.91,16289,23040,27211,1.4,0.99,0.81
202306011044 , 2023/06/01 10:44,2023/6/1,10:44,2512.13,2515.17,2512.02,2515,29692,2513.19,2512.87,2509.97,2510.24,29692,22537,26779,1.57,1.11,0.92
202306011045 , 2023/06/01 10:45,2023/6/1,10:45,2515.61,2518.91,2515.3,2518.91,34885,2514.12,2513.78,2510.58,2510.56,34885,25005,27538,2,1.29,1.42
202306011046 , 2023/06/01 10:46,2023/6/1,10:46,2518.8,2519.09,2516.97,2516.97,25231,2514.95,2514.36,2511.14,2510.85,25231,25396,26978,2.15,1.46,1.39
202306011047 , 2023/06/01 10:47,2023/6/1,10:47,2517.33,2518.35,2516.81,2518.04,27334,2516.25,2514.97,2511.77,2511.11,27334,26686,27157,2.34,1.64,1.41
202306011048 , 2023/06/01 10:48,2023/6/1,10:48,2518.79,2521.5,2518.79,2521.5,35845,2518.08,2515.53,2512.56,2511.38,35845,30597,26819,2.73,1.85,1.76
202306011049 , 2023/06/01 10:49,2023/6/1,10:49,2520.86,2520.86,2518.8,2519.39,22332,2518.96,2516.08,2513.26,2511.57,22332,29125,25831,2.84,2.05,1.58
202306011050 , 2023/06/01 10:50,2023/6/1,10:50,2519.42,2519.53,2516.5,2516.61,23181,2518.5,2516.31,2513.67,2511.7,23181,26785,25895,2.67,2.18,1
202306011051 , 2023/06/01 10:51,2023/6/1,10:51,2516.87,2516.87,2515.11,2515.32,18139,2518.17,2516.56,2513.98,2511.83,18139,25366,25381,2.41,2.22,0.37
202306011052 , 2023/06/01 10:52,2023/6/1,10:52,2515.64,2515.64,2514.94,2515.25,15195,2517.61,2516.93,2514.33,2511.94,15195,22938,24812,2.17,2.21,-0.09
202306011053 , 2023/06/01 10:53,2023/6/1,10:53,2514.97,2515.16,2514.26,2514.83,15599,2516.28,2517.18,2514.75,2511.97,15599,18889,24743,1.92,2.15,-0.47
202306011054 , 2023/06/01 10:54,2023/6/1,10:54,2515.03,2515.42,2513.5,2513.5,16112,2515.1,2517.03,2514.95,2511.95,16112,17645,23385,1.6,2.04,-0.89
202306011055 , 2023/06/01 10:55,2023/6/1,10:55,2513.55,2513.55,2512.2,2512.46,12796,2514.27,2516.39,2515.08,2511.87,12796,15568,21176,1.25,1.88,-1.27
202306011056 , 2023/06/01 10:56,2023/6/1,10:56,2512.39,2512.8,2511.76,2512.56,15218,2513.72,2515.95,2515.16,2511.7,15218,14984,20175,0.96,1.7,-1.47
202306011057 , 2023/06/01 10:57,2023/6/1,10:57,2512.54,2512.64,2511.15,2511.32,18252,2512.93,2515.27,2515.12,2511.53,18252,15595,19267,0.63,1.49,-1.71
202306011058 , 2023/06/01 10:58,2023/6/1,10:58,2511.55,2511.93,2510.63,2511.35,16711,2512.24,2514.26,2514.89,2511.42,16711,15818,17354,0.37,1.26,-1.79
202306011059 , 2023/06/01 10:59,2023/6/1,10:59,2511.21,2511.21,2510.54,2510.85,15114,2511.71,2513.41,2514.74,2511.28,15114,15618,16632,0.12,1.03,-1.83
202306011100 , 2023/06/01 11:00,2023/6/1,11:00,2510.73,2510.91,2510.3,2510.38,13446,2511.29,2512.78,2514.55,2511.18,13446,15748,15658,-0.12,0.8,-1.84
202306011101 , 2023/06/01 11:01,2023/6/1,11:01,2510.71,2510.71,2509.17,2509.89,18763,2510.76,2512.24,2514.4,2511.07,18763,16457,15721,-0.34,0.57,-1.83
202306011102 , 2023/06/01 11:02,2023/6/1,11:02,2509.94,2509.94,2508.35,2508.58,16099,2510.21,2511.57,2514.25,2510.91,16099,16027,15811,-0.62,0.34,-1.9
202306011103 , 2023/06/01 11:03,2023/6/1,11:03,2508.84,2510.68,2508.78,2510.31,13933,2510,2511.12,2514.15,2510.83,13933,15471,15644,-0.69,0.13,-1.64
202306011104 , 2023/06/01 11:04,2023/6/1,11:04,2510.39,2511.86,2510.39,2511.76,12714,2510.18,2510.95,2513.99,2510.77,12714,14991,15305,-0.62,-0.02,-1.2
202306011105 , 2023/06/01 11:05,2023/6/1,11:05,2511.85,2512.97,2511.63,2512.57,11984,2510.62,2510.96,2513.67,2510.72,11984,14699,15223,-0.49,-0.11,-0.76
202306011106 , 2023/06/01 11:06,2023/6/1,11:06,2512.89,2512.89,2511.67,2512.16,15049,2511.08,2510.92,2513.43,2510.64,15049,13956,15207,-0.42,-0.18,-0.49
202306011107 , 2023/06/01 11:07,2023/6/1,11:07,2512.03,2512.07,2511.42,2511.42,10742,2511.64,2510.93,2513.1,2510.61,10742,12884,14456,-0.42,-0.22,-0.39
202306011108 , 2023/06/01 11:08,2023/6/1,11:08,2511.43,2512.43,2511.2,2512.43,13034,2512.07,2511.03,2512.65,2510.64,13034,12705,14088,-0.33,-0.25,-0.18
202306011109 , 2023/06/01 11:09,2023/6/1,11:09,2512.43,2516.18,2512.42,2516.18,16517,2512.95,2511.57,2512.49,2510.75,16517,13465,14228,0.04,-0.19,0.45
202306011110 , 2023/06/01 11:10,2023/6/1,11:10,2516.43,2517.31,2515.89,2516.31,16795,2513.7,2512.16,2512.47,2510.86,16795,14427,14563,0.34,-0.08,0.84
202306011111 , 2023/06/01 11:11,2023/6/1,11:11,2516.2,2516.87,2515.83,2516.72,10250,2514.61,2512.84,2512.54,2511,10250,13468,13712,0.6,0.05,1.1
202306011112 , 2023/06/01 11:12,2023/6/1,11:12,2516.63,2516.63,2515.94,2516.29,10570,2515.59,2513.61,2512.59,2511.15,10570,13433,13159,0.77,0.2,1.14
202306011113 , 2023/06/01 11:13,2023/6/1,11:13,2516.14,2516.58,2515.57,2516.2,11357,2516.34,2514.2,2512.66,2511.32,11357,13098,12901,0.88,0.33,1.1
202306011114 , 2023/06/01 11:14,2023/6/1,11:14,2516.06,2516.06,2515.41,2515.68,10045,2516.24,2514.6,2512.77,2511.44,10045,11803,12634,0.92,0.45,0.94
202306011115 , 2023/06/01 11:15,2023/6/1,11:15,2515.53,2515.58,2514.82,2514.82,12193,2515.94,2514.82,2512.89,2511.57,12193,10883,12655,0.87,0.53,0.67
202306011116 , 2023/06/01 11:16,2023/6/1,11:16,2514.78,2515.31,2514.52,2514.69,21253,2515.54,2515.07,2513,2511.72,21253,13084,13276,0.81,0.59,0.44
202306011117 , 2023/06/01 11:17,2023/6/1,11:17,2514.97,2514.97,2511.63,2511.74,24449,2514.63,2515.11,2513.02,2511.8,24449,15859,14646,0.52,0.58,-0.11
202306011118 , 2023/06/01 11:18,2023/6/1,11:18,2511.68,2511.82,2511.26,2511.65,11653,2513.72,2515.03,2513.03,2511.88,11653,15919,14508,0.28,0.52,-0.47
202306011119 , 2023/06/01 11:19,2023/6/1,11:19,2511.8,2512.02,2511.45,2511.45,10679,2512.87,2514.56,2513.06,2511.95,10679,16045,13924,0.07,0.43,-0.71
202306011120 , 2023/06/01 11:20,2023/6/1,11:20,2511.55,2511.83,2511.12,2511.7,11119,2512.25,2514.09,2513.13,2512.04,11119,15831,13357,-0.07,0.33,-0.8
202306011121 , 2023/06/01 11:21,2023/6/1,11:21,2511.74,2514.52,2511.46,2514.5,19448,2512.21,2513.87,2513.36,2512.2,19448,15470,14277,0.04,0.27,-0.46
202306011122 , 2023/06/01 11:22,2023/6/1,11:22,2514.25,2514.74,2513.82,2514.45,10481,2512.75,2513.69,2513.65,2512.37,10481,12676,14268,0.12,0.24,-0.24
202306011123 , 2023/06/01 11:23,2023/6/1,11:23,2514.16,2514.48,2513.47,2513.47,8285,2513.11,2513.42,2513.81,2512.53,8285,12002,13961,0.11,0.21,-0.21
202306011124 , 2023/06/01 11:24,2023/6/1,11:24,2513.93,2513.93,2512.68,2512.68,10163,2513.36,2513.11,2513.86,2512.61,10163,11899,13972,0.03,0.18,-0.29
202306011125 , 2023/06/01 11:25,2023/6/1,11:25,2512.88,2512.88,2512.32,2512.53,9024,2513.53,2512.89,2513.85,2512.7,9024,11480,13655,-0.04,0.13,-0.35
202306011126 , 2023/06/01 11:26,2023/6/1,11:26,2512.74,2512.88,2512.47,2512.47,7160,2513.12,2512.66,2513.87,2512.81,7160,9023,12246,-0.1,0.09,-0.37
202306011127 , 2023/06/01 11:27,2023/6/1,11:27,2512.76,2512.79,2511.15,2511.29,10899,2512.49,2512.62,2513.86,2512.91,10899,9106,10891,-0.24,0.02,-0.52
202306011128 , 2023/06/01 11:28,2023/6/1,11:28,2511.06,2511.12,2510.4,2510.75,8836,2511.94,2512.53,2513.78,2512.99,8836,9216,10609,-0.39,-0.06,-0.66
202306011129 , 2023/06/01 11:29,2023/6/1,11:29,2510.81,2511.29,2510.47,2510.97,7802,2511.6,2512.48,2513.52,2513.09,7802,8744,10322,-0.49,-0.15,-0.68
202306011130 , 2023/06/01 11:30,2023/6/1,11:30,2510.94,2511.23,2510.4,2511.21,10632,2511.34,2512.43,2513.26,2513.13,10632,9066,10273,-0.54,-0.22,-0.62
202306011301 , 2023/06/01 13:01,2023/6/1,13:01,2511.51,2511.51,2508.63,2508.63,55699,2510.57,2511.84,2512.86,2513.13,55699,18774,13898,-0.78,-0.33,-0.88
202306011302 , 2023/06/01 13:02,2023/6/1,13:02,2508.75,2509.23,2508,2509.23,16547,2510.16,2511.32,2512.51,2513.14,16547,19903,14505,-0.91,-0.45,-0.91
202306011303 , 2023/06/01 13:03,2023/6/1,13:03,2509.2,2511.21,2509.2,2511.21,15227,2510.25,2511.1,2512.26,2513.22,15227,21181,15199,-0.84,-0.53,-0.63
202306011304 , 2023/06/01 13:04,2023/6/1,13:04,2510.96,2513.02,2510.96,2512.75,16658,2510.61,2511.1,2512.11,2513.28,16658,22953,15848,-0.66,-0.55,-0.21
202306011305 , 2023/06/01 13:05,2023/6/1,13:05,2512.99,2515.78,2512.99,2515.59,20161,2511.48,2511.41,2512.15,2513.37,20161,24858,16962,-0.28,-0.5,0.44
202306011306 , 2023/06/01 13:06,2023/6/1,13:06,2515.6,2515.6,2514.15,2514.15,14771,2512.59,2511.58,2512.12,2513.42,14771,16673,17723,-0.09,-0.42,0.65
202306011307 , 2023/06/01 13:07,2023/6/1,13:07,2514.23,2514.34,2513.52,2514.34,19578,2513.61,2511.88,2512.25,2513.46,19578,17279,18591,0.07,-0.32,0.78
202306011308 , 2023/06/01 13:08,2023/6/1,13:08,2514.43,2514.67,2513.29,2514.67,13943,2514.3,2512.28,2512.4,2513.44,13943,17022,19102,0.22,-0.21,0.86
202306011309 , 2023/06/01 13:09,2023/6/1,13:09,2514.99,2515.18,2514.51,2515.16,13191,2514.78,2512.69,2512.59,2513.46,13191,16329,19641,0.37,-0.1,0.94
202306011310 , 2023/06/01 13:10,2023/6/1,13:10,2514.9,2515.81,2514.51,2515.81,15258,2514.83,2513.15,2512.79,2513.49,15258,15348,20103,0.54,0.03,1.02
202306011311 , 2023/06/01 13:11,2023/6/1,13:11,2515.59,2515.59,2513.1,2513.49,15694,2514.69,2513.64,2512.74,2513.5,15694,15533,16103,0.49,0.12,0.72
202306011312 , 2023/06/01 13:12,2023/6/1,13:12,2513.06,2513.13,2512.16,2512.16,15003,2514.26,2513.93,2512.63,2513.51,15003,14618,15948,0.33,0.16,0.33
202306011313 , 2023/06/01 13:13,2023/6/1,13:13,2512.21,2512.52,2511.59,2512.36,15956,2513.8,2514.05,2512.57,2513.51,15956,15020,16021,0.22,0.17,0.08
202306011314 , 2023/06/01 13:14,2023/6/1,13:14,2512.57,2512.86,2511.97,2512.44,11239,2513.25,2514.02,2512.56,2513.47,11239,14630,15479,0.13,0.17,-0.07
202306011315 , 2023/06/01 13:15,2023/6/1,13:15,2512.54,2513.24,2512.36,2512.37,11556,2512.56,2513.7,2512.55,2513.36,11556,13890,14619,0.06,0.14,-0.17
202306011316 , 2023/06/01 13:16,2023/6/1,13:16,2512.57,2513.14,2512.47,2512.67,12337,2512.4,2513.55,2512.56,2513.29,12337,13218,14376,0.03,0.12,-0.19
202306011317 , 2023/06/01 13:17,2023/6/1,13:17,2512.62,2512.92,2512.15,2512.79,12078,2512.53,2513.39,2512.64,2513.2,12078,12633,13626,0.01,0.1,-0.18
202306011318 , 2023/06/01 13:18,2023/6/1,13:18,2512.72,2513.52,2512.58,2513.51,13514,2512.76,2513.28,2512.78,2513.07,13514,12145,13583,0.05,0.09,-0.07
202306011319 , 2023/06/01 13:19,2023/6/1,13:19,2513.57,2513.99,2512.37,2512.37,15505,2512.74,2513,2512.85,2512.95,15505,12998,13814,0,0.07,-0.15
202306011320 , 2023/06/01 13:20,2023/6/1,13:20,2512.43,2513.64,2512.43,2513.13,11763,2512.89,2512.73,2512.94,2512.89,11763,13039,13465,0.01,0.06,-0.09
202306011321 , 2023/06/01 13:21,2023/6/1,13:21,2513.2,2514.53,2513.18,2514.45,17588,2513.25,2512.82,2513.23,2512.88,17588,14090,13654,0.13,0.07,0.11
202306011322 , 2023/06/01 13:22,2023/6/1,13:22,2514.93,2516.3,2514.58,2516.3,15029,2513.95,2513.24,2513.59,2512.89,15029,14680,13657,0.37,0.13,0.47
202306011323 , 2023/06/01 13:23,2023/6/1,13:23,2516.26,2516.55,2515.52,2516.12,12588,2514.47,2513.61,2513.83,2512.92,12588,14495,13320,0.54,0.21,0.65
202306011324 , 2023/06/01 13:24,2023/6/1,13:24,2515.93,2516.21,2515.67,2515.99,13295,2515.2,2513.97,2513.99,2512.96,13295,14053,13525,0.65,0.3,0.7
202306011325 , 2023/06/01 13:25,2023/6/1,13:25,2515.85,2516.13,2514.04,2514.04,14036,2515.38,2514.14,2513.92,2512.98,14036,14507,13773,0.58,0.36,0.44
202306011326 , 2023/06/01 13:26,2023/6/1,13:26,2513.84,2514.25,2512.43,2512.69,18039,2515.03,2514.14,2513.84,2512.99,18039,14597,14344,0.41,0.37,0.08
202306011327 , 2023/06/01 13:27,2023/6/1,13:27,2512.62,2513.1,2512.31,2512.62,10127,2514.29,2514.12,2513.76,2513.01,10127,13617,14148,0.26,0.35,-0.17
202306011328 , 2023/06/01 13:28,2023/6/1,13:28,2512.66,2512.68,2511.31,2511.73,12795,2513.41,2513.94,2513.61,2513.01,12795,13658,14077,0.08,0.29,-0.43
202306011329 , 2023/06/01 13:29,2023/6/1,13:29,2511.45,2511.96,2511.26,2511.96,13972,2512.61,2513.9,2513.45,2513.03,13972,13794,13923,-0.05,0.22,-0.55
202306011330 , 2023/06/01 13:30,2023/6/1,13:30,2511.9,2512.28,2511.53,2512,14051,2512.2,2513.79,2513.26,2513.06,14051,13797,14152,-0.15,0.15,-0.6
202306011331 , 2023/06/01 13:31,2023/6/1,13:31,2511.85,2512.32,2511.37,2511.37,13021,2511.94,2513.48,2513.15,2513.08,13021,12793,13695,-0.27,0.06,-0.68
202306011332 , 2023/06/01 13:32,2023/6/1,13:32,2511.58,2511.58,2510.77,2511,11579,2511.61,2512.95,2513.1,2513.13,11579,13084,13350,-0.4,-0.03,-0.74
202306011333 , 2023/06/01 13:33,2023/6/1,13:33,2510.93,2511.15,2510.79,2510.85,11640,2511.44,2512.43,2513.02,2513.13,11640,12853,13256,-0.5,-0.12,-0.76
202306011334 , 2023/06/01 13:34,2023/6/1,13:34,2511.12,2511.2,2509.41,2509.66,18167,2510.98,2511.79,2512.88,2513.1,18167,13692,13743,-0.67,-0.23,-0.88
202306011335 , 2023/06/01 13:35,2023/6/1,13:35,2509.61,2509.94,2506.11,2506.41,35217,2509.86,2511.03,2512.58,2513,35217,17925,15861,-1.06,-0.4,-1.32
202306011336 , 2023/06/01 13:36,2023/6/1,13:36,2506.31,2506.57,2504.13,2504.25,27105,2508.43,2510.19,2512.16,2512.87,27105,20742,16767,-1.52,-0.62,-1.8
202306011337 , 2023/06/01 13:37,2023/6/1,13:37,2504.47,2505.44,2504.47,2505.35,15166,2507.3,2509.46,2511.79,2512.76,15166,21459,17271,-1.78,-0.86,-1.85
202306011338 , 2023/06/01 13:38,2023/6/1,13:38,2505.15,2505.77,2503.92,2504.15,19858,2505.96,2508.7,2511.32,2512.63,19858,23103,17978,-2.06,-1.1,-1.92
202306011339 , 2023/06/01 13:39,2023/6/1,13:39,2504.28,2504.83,2504.09,2504.83,14193,2505,2507.99,2510.95,2512.44,14193,22308,18000,-2.2,-1.32,-1.76
202306011340 , 2023/06/01 13:40,2023/6/1,13:40,2504.53,2506.01,2504.53,2505.98,11867,2504.91,2507.39,2510.59,2512.26,11867,17638,17781,-2.19,-1.49,-1.4
202306011341 , 2023/06/01 13:41,2023/6/1,13:41,2505.78,2506.41,2505.59,2506.38,11131,2505.34,2506.89,2510.18,2512.09,11131,14443,17592,-2.13,-1.62,-1.02
202306011342 , 2023/06/01 13:42,2023/6/1,13:42,2506.24,2506.45,2505.96,2506.39,10809,2505.55,2506.43,2509.69,2511.93,10809,13572,17515,-2.05,-1.7,-0.69
202306011343 , 2023/06/01 13:43,2023/6/1,13:43,2506.33,2506.83,2506.2,2506.5,11769,2506.02,2505.99,2509.21,2511.77,11769,11954,17528,-1.96,-1.76,-0.41
202306011344 , 2023/06/01 13:44,2023/6/1,13:44,2506.53,2506.73,2505.83,2506.05,11661,2506.26,2505.63,2508.71,2511.6,11661,11447,16878,-1.9,-1.79,-0.24
202306011345 , 2023/06/01 13:45,2023/6/1,13:45,2505.83,2506.04,2505.11,2505.11,9595,2506.09,2505.5,2508.26,2511.44,9595,10993,14315,-1.91,-1.81,-0.2
202306011346 , 2023/06/01 13:46,2023/6/1,13:46,2505.14,2505.39,2504.56,2504.78,14101,2505.77,2505.55,2507.87,2511.28,14101,11587,13015,-1.92,-1.83,-0.18
202306011347 , 2023/06/01 13:47,2023/6/1,13:47,2504.89,2505.98,2504.89,2505.72,11583,2505.63,2505.59,2507.52,2511.18,11583,11742,12657,-1.84,-1.83,0
202306011348 , 2023/06/01 13:48,2023/6/1,13:48,2505.74,2506.15,2505.53,2505.92,11250,2505.52,2505.77,2507.23,2511.08,11250,11638,11796,-1.73,-1.81,0.17
202306011349 , 2023/06/01 13:49,2023/6/1,13:49,2506.05,2507.02,2505.93,2507.02,10471,2505.71,2505.99,2506.99,2511.01,10471,11400,11424,-1.54,-1.76,0.44
202306011350 , 2023/06/01 13:50,2023/6/1,13:50,2506.83,2507.86,2506.83,2507.79,14187,2506.25,2506.17,2506.78,2510.94,14187,12318,11656,-1.31,-1.67,0.72
202306011351 , 2023/06/01 13:51,2023/6/1,13:51,2507.85,2508.03,2507.13,2507.33,12001,2506.76,2506.26,2506.57,2510.82,12001,11898,11743,-1.15,-1.57,0.82
202306011352 , 2023/06/01 13:52,2023/6/1,13:52,2507.09,2507.54,2507.03,2507.54,8936,2507.12,2506.38,2506.4,2510.71,8936,11369,11555,-1,-1.45,0.9
202306011353 , 2023/06/01 13:53,2023/6/1,13:53,2507.41,2507.68,2507.32,2507.68,9725,2507.47,2506.49,2506.24,2510.61,9725,11064,11351,-0.86,-1.33,0.95
202306011354 , 2023/06/01 13:54,2023/6/1,13:54,2507.87,2508.21,2507.66,2507.99,9287,2507.67,2506.69,2506.16,2510.53,9287,10827,11114,-0.71,-1.21,0.99
202306011355 , 2023/06/01 13:55,2023/6/1,13:55,2507.96,2510.77,2507.96,2510.7,17286,2508.25,2507.25,2506.37,2510.5,17286,11447,11883,-0.37,-1.04,1.34
202306011356 , 2023/06/01 13:56,2023/6/1,13:56,2510.47,2510.87,2509.76,2510.05,10719,2508.79,2507.77,2506.66,2510.46,10719,11191,11545,-0.16,-0.87,1.42
202306011357 , 2023/06/01 13:57,2023/6/1,13:57,2509.74,2509.99,2508.73,2509.04,12916,2509.09,2508.11,2506.85,2510.42,12916,11987,11678,-0.06,-0.7,1.28
202306011358 , 2023/06/01 13:58,2023/6/1,13:58,2508.76,2509.22,2508.67,2508.91,9454,2509.34,2508.41,2507.09,2510.39,9454,11932,11498,0,-0.56,1.13
202306011359 , 2023/06/01 13:59,2023/6/1,13:59,2508.58,2508.58,2507.61,2507.92,12510,2509.32,2508.5,2507.24,2510.34,12510,12577,11702,-0.03,-0.46,0.85
202306011400 , 2023/06/01 14:00,2023/6/1,14:00,2507.8,2508.01,2507.47,2507.92,9985,2508.77,2508.51,2507.34,2510.29,9985,11117,11282,-0.05,-0.38,0.64
202306011401 , 2023/06/01 14:01,2023/6/1,14:01,2507.7,2507.99,2507,2507,12325,2508.16,2508.48,2507.37,2510.26,12325,11438,11314,-0.15,-0.33,0.37
202306011402 , 2023/06/01 14:02,2023/6/1,14:02,2507.23,2507.23,2505.21,2505.39,22789,2507.43,2508.26,2507.32,2510.2,22789,13413,12700,-0.34,-0.33,-0.02
202306011403 , 2023/06/01 14:03,2023/6/1,14:03,2505.27,2506.04,2505.27,2505.91,13282,2506.83,2508.08,2507.29,2510.11,13282,14178,13055,-0.45,-0.36,-0.19
202306011404 , 2023/06/01 14:04,2023/6/1,14:04,2505.86,2507.1,2505.86,2506.9,14054,2506.62,2507.97,2507.33,2510.01,14054,14487,13532,-0.46,-0.38,-0.16
202306011405 , 2023/06/01 14:05,2023/6/1,14:05,2506.89,2507.05,2506.13,2506.68,11707,2506.38,2507.57,2507.41,2509.86,11707,14831,12974,-0.47,-0.4,-0.15
202306011406 , 2023/06/01 14:06,2023/6/1,14:06,2506.78,2507.19,2506.22,2506.65,9837,2506.31,2507.23,2507.5,2509.74,9837,14334,12886,-0.48,-0.41,-0.13
202306011407 , 2023/06/01 14:07,2023/6/1,14:07,2506.46,2506.79,2506.27,2506.69,9541,2506.57,2507,2507.55,2509.61,9541,11684,12548,-0.47,-0.42,-0.1
202306011408 , 2023/06/01 14:08,2023/6/1,14:08,2506.76,2507.42,2506.46,2507.42,10831,2506.87,2506.85,2507.63,2509.49,10831,11194,12686,-0.41,-0.42,0.02
202306011409 , 2023/06/01 14:09,2023/6/1,14:09,2506.7,2507.43,2506.68,2507.04,13130,2506.9,2506.76,2507.63,2509.35,13130,11009,12748,-0.38,-0.41,0.06
202306011410 , 2023/06/01 14:10,2023/6/1,14:10,2507.02,2507.17,2506.27,2506.56,12575,2506.87,2506.62,2507.57,2509.2,12575,11183,13007,-0.4,-0.41,0.03
202306011411 , 2023/06/01 14:11,2023/6/1,14:11,2506.35,2506.77,2505.67,2505.78,12975,2506.7,2506.5,2507.49,2509.07,12975,11810,13072,-0.47,-0.42,-0.09
202306011412 , 2023/06/01 14:12,2023/6/1,14:12,2505.77,2505.93,2504.25,2504.63,19279,2506.29,2506.43,2507.34,2508.95,19279,13758,12721,-0.61,-0.46,-0.29
202306011413 , 2023/06/01 14:13,2023/6/1,14:13,2504.6,2504.7,2503.92,2503.97,17474,2505.6,2506.23,2507.16,2508.81,17474,15087,13140,-0.76,-0.52,-0.48
202306011414 , 2023/06/01 14:14,2023/6/1,14:14,2504.21,2504.42,2503.72,2504.02,15661,2504.99,2505.94,2506.96,2508.67,15661,15593,13301,-0.87,-0.59,-0.56
202306011415 , 2023/06/01 14:15,2023/6/1,14:15,2504.04,2504.41,2503.62,2504.24,16321,2504.53,2505.7,2506.64,2508.53,16321,16342,13762,-0.93,-0.66,-0.54
202306011416 , 2023/06/01 14:16,2023/6/1,14:16,2504.29,2504.47,2504.05,2504.26,12433,2504.22,2505.46,2506.35,2508.39,12433,16234,14022,-0.96,-0.72,-0.49
202306011417 , 2023/06/01 14:17,2023/6/1,14:17,2504.51,2504.65,2503.81,2504.21,12734,2504.14,2505.21,2506.11,2508.25,12734,14925,14341,-0.98,-0.77,-0.42
202306011418 , 2023/06/01 14:18,2023/6/1,14:18,2503.98,2504.16,2503.19,2503.19,13528,2503.98,2504.79,2505.82,2508.08,13528,14135,14611,-1.07,-0.83,-0.47
202306011419 , 2023/06/01 14:19,2023/6/1,14:19,2503.1,2503.47,2502.5,2502.67,14039,2503.71,2504.35,2505.56,2507.91,14039,13811,14702,-1.16,-0.9,-0.53
202306011420 , 2023/06/01 14:20,2023/6/1,14:20,2502.73,2502.77,2501.63,2501.63,15635,2503.19,2503.86,2505.24,2507.72,15635,13674,15008,-1.31,-0.98,-0.66
202306011421 , 2023/06/01 14:21,2023/6/1,14:21,2501.41,2501.79,2500.92,2501.28,23735,2502.6,2503.41,2504.96,2507.5,23735,15934,16084,-1.43,-1.07,-0.73
202306011422 , 2023/06/01 14:22,2023/6/1,14:22,2500.92,2501.38,2499.38,2499.38,27158,2501.63,2502.89,2504.66,2507.22,27158,18819,16872,-1.67,-1.19,-0.96
202306011423 , 2023/06/01 14:23,2023/6/1,14:23,2499.5,2499.82,2499.27,2499.27,18022,2500.85,2502.41,2504.32,2506.94,18022,19718,16927,-1.84,-1.32,-1.04
202306011424 , 2023/06/01 14:24,2023/6/1,14:24,2499.03,2499.74,2498.3,2498.39,17980,2499.99,2501.85,2503.9,2506.65,17980,20506,17159,-2.03,-1.46,-1.13
202306011425 , 2023/06/01 14:25,2023/6/1,14:25,2498.41,2498.84,2498.41,2498.84,16976,2499.43,2501.31,2503.51,2506.39,16976,20774,17224,-2.11,-1.59,-1.04
202306011426 , 2023/06/01 14:26,2023/6/1,14:26,2498.77,2499.16,2498.6,2499.07,14399,2498.99,2500.79,2503.13,2506.17,14399,18907,17421,-2.14,-1.7,-0.87
202306011427 , 2023/06/01 14:27,2023/6/1,14:27,2499.1,2499.42,2498.99,2499.05,13376,2498.92,2500.28,2502.74,2505.94,13376,16151,17485,-2.13,-1.79,-0.69
202306011428 , 2023/06/01 14:28,2023/6/1,14:28,2499.09,2499.27,2498.4,2498.6,18581,2498.79,2499.82,2502.3,2505.72,18581,16262,17990,-2.14,-1.86,-0.57
202306011429 , 2023/06/01 14:29,2023/6/1,14:29,2498.45,2499.46,2498.45,2499.3,17090,2498.97,2499.48,2501.92,2505.51,17090,16084,18295,-2.07,-1.9,-0.34
202306011430 , 2023/06/01 14:30,2023/6/1,14:30,2499.32,2499.69,2498.95,2499.63,14354,2499.13,2499.28,2501.57,2505.3,14354,15560,18167,-1.96,-1.91,-0.1
